Datum,Volatilität
2013-01-31,0.3997335086677932
2013-02-01,0.3972666541607937
2013-02-02,0.4438324480563163
2013-02-03,0.45927943957169304
2013-02-04,0.46106014894216624
2013-02-05,0.45925586103526955
2013-02-06,0.46130197773750614
2013-02-07,0.4723847955972649
2013-02-08,0.47029797805856044
2013-02-09,0.4777107970272601
2013-02-10,0.4739535548047167
2013-02-11,0.473720444982077
2013-02-12,0.4640847437123639
2013-02-13,0.505514160767589
2013-02-14,0.6051012551541938
2013-02-15,0.6100703698862086
2013-02-16,0.6025084621302196
2013-02-17,0.613246586663391
2013-02-18,0.6093016244103212
2013-02-19,0.6520682920911808
2013-02-20,0.6318318764610953
2013-02-21,0.6333150458163497
2013-02-22,0.6331481789525862
2013-02-23,0.6159216810692933
2013-02-24,0.6171042891637021
2013-02-25,0.6162503178164553
2013-02-26,0.6118417744763518
2013-02-27,0.6075257839835583
2013-02-28,0.6365954832593724
2013-03-01,0.6378277095282088
2013-03-02,0.6409969071168886
2013-03-03,0.6403588690899963
2013-03-04,0.6103198411393745
2013-03-05,0.6769549357381867
2013-03-06,0.6687837094442199
2013-03-07,0.666675124894951
2013-03-08,0.6729254722933297
2013-03-09,0.679678614437363
2013-03-10,0.6957186210759059
2013-03-11,0.6989802176527288
2013-03-12,0.7983795710130837
2013-03-13,0.8082275347863302
2013-03-14,0.8101263471624774
2013-03-15,0.7871687341839674
2013-03-16,0.7130242859685665
2013-03-17,0.7093998179165922
2013-03-18,0.7426651355793574
2013-03-19,0.829168625948234
2013-03-20,0.8505484508770939
2013-03-21,0.8562333028118256
2013-03-22,0.8660775236201665
2013-03-23,0.9428173314389082
2013-03-24,0.9807717090662665
2013-03-25,0.9685470565771331
2013-03-26,0.9705319034272052
2013-03-27,1.0190431545404404
2013-03-28,1.0440197527474928
2013-03-29,1.0351778064437807
2013-03-30,1.026176121878993
2013-03-31,1.029698786671566
2013-04-01,1.053369204337326
2013-04-02,1.0907487481877076
2013-04-03,1.1372087488959481
2013-04-04,1.1341719764519134
2013-04-05,1.1373537222419963
2013-04-06,1.1438164968942428
2013-04-07,1.1831528845573442
2013-04-08,1.232112787099286
2013-04-09,1.3234400529633912
2013-04-10,1.8718465874351098
2013-04-11,2.127437902112262
2013-04-12,2.1528669724801732
2013-04-13,2.3297986367379577
2013-04-14,2.3357999127553586
2013-04-15,2.3653916926070844
2013-04-16,2.4681944630776327
2013-04-17,2.66027973846098
2013-04-18,2.672884586988108
2013-04-19,2.6719192108827956
2013-04-20,2.664291589346574
2013-04-21,2.6760753575282843
2013-04-22,2.6569651832224586
2013-04-23,2.6624585989032195
2013-04-24,2.667697904614551
2013-04-25,2.689478898446622
2013-04-26,2.669215648983547
2013-04-27,2.67952497793363
2013-04-28,2.6792806614117315
2013-04-29,2.6874267472490505
2013-04-30,2.693787642409343
2013-05-01,2.743506126905764
2013-05-02,2.733237235731894
2013-05-03,2.6978444904543806
2013-05-04,2.7468142174252352
2013-05-05,2.735297141144276
2013-05-06,2.736400318518314
2013-05-07,2.692825103370743
2013-05-08,2.637610013465639
2013-05-09,2.5189184074253452
2013-05-10,2.275964996016579
2013-05-11,2.0698997918331856
2013-05-12,2.0579284831714073
2013-05-13,1.8916987301360668
2013-05-14,1.8996406737475358
2013-05-15,1.8697283219540273
2013-05-16,1.734802924554139
2013-05-17,1.3990077376060963
2013-05-18,1.295531475902254
2013-05-19,1.2655924995461532
2013-05-20,1.2441122793897017
2013-05-21,1.226492376319702
2013-05-22,1.2046863700864663
2013-05-23,1.1311626338103413
2013-05-24,1.1154850750399439
2013-05-25,1.0794062271157605
2013-05-26,1.074219957450467
2013-05-27,1.0530568473009527
2013-05-28,1.0399260211970558
2013-05-29,1.009818081972895
2013-05-30,1.0053422228845528
2013-05-31,0.8046307532948725
2013-06-01,0.7049746516369783
2013-06-02,0.6825176259142299
2013-06-03,0.4928885238538238
2013-06-04,0.48427646324061707
2013-06-05,0.46974337472205024
2013-06-06,0.48231499265156486
2013-06-07,0.5184354683202143
2013-06-08,0.5271021612425062
2013-06-09,0.5716071280320516
2013-06-10,0.6140306522496202
2013-06-11,0.6206661226572502
2013-06-12,0.6131669837155515
2013-06-13,0.5973820741339761
2013-06-14,0.6029047938161693
2013-06-15,0.5832499221259563
2013-06-16,0.5649242917076739
2013-06-17,0.5724202899120806
2013-06-18,0.6088949779750223
2013-06-19,0.6101569093789199
2013-06-20,0.613430766196008
2013-06-21,0.6120275087714376
2013-06-22,0.605079167690671
2013-06-23,0.5724210348989047
2013-06-24,0.5879634740434783
2013-06-25,0.5881429354511561
2013-06-26,0.5844894549078065
2013-06-27,0.5875453231445147
2013-06-28,0.6113733067800262
2013-06-29,0.6108055037797065
2013-06-30,0.6166299907482726
2013-07-01,0.677538886045857
2013-07-02,0.6708576944476151
2013-07-03,0.8246167877566322
2013-07-04,0.8441564098448285
2013-07-05,0.9844599082141904
2013-07-06,0.9959049259368311
2013-07-07,1.0191381952383647
2013-07-08,1.0262603441231914
2013-07-09,0.9981375439212372
2013-07-10,1.0710011492778795
2013-07-11,1.0715590716813383
2013-07-12,1.0894349957452367
2013-07-13,1.0966511770496314
2013-07-14,1.0951755178782179
2013-07-15,1.1038456797406262
2013-07-16,1.1042040271715068
2013-07-17,1.1021142476797805
2013-07-18,1.1192118064441707
2013-07-19,1.121090585793689
2013-07-20,1.1213262054409698
2013-07-21,1.1238978809040967
2013-07-22,1.125019298383315
2013-07-23,1.1368760864339995
2013-07-24,1.1273054266693108
2013-07-25,1.1302915929316926
2013-07-26,1.1304797039069918
2013-07-27,1.1294235845807628
2013-07-28,1.122314284839656
2013-07-29,1.1231377085923298
2013-07-30,1.142758476388062
2013-07-31,1.093514682310607
2013-08-01,1.0953173999800032
2013-08-02,0.9465180775764774
2013-08-03,0.9424821880050416
2013-08-04,0.7203706269432766
2013-08-05,0.7191582527945267
2013-08-06,0.7013146263843201
2013-08-07,0.7006810811751872
2013-08-08,0.7184442128044497
2013-08-09,0.5955381085654359
2013-08-10,0.5915489213477787
2013-08-11,0.5715135994713308
2013-08-12,0.5520849608389834
2013-08-13,0.5384144121443645
2013-08-14,0.5340476881334342
2013-08-15,0.5403321796860566
2013-08-16,0.5416241074839859
2013-08-17,0.4596768055817134
2013-08-18,0.4589980402682666
2013-08-19,0.45922524013199306
2013-08-20,0.4598302651062352
2013-08-21,0.46054528660007943
2013-08-22,0.4551437744685812
2013-08-23,0.4622853181291864
2013-08-24,0.4585896526881537
2013-08-25,0.4560770335412317
2013-08-26,0.4539030751349998
2013-08-27,0.4463474456394076
2013-08-28,0.4652542478614552
2013-08-29,0.41684713750532737
2013-08-30,0.49661002526391046
2013-08-31,0.48721727398206577
2013-09-01,0.4890289798588153
2013-09-02,0.49585222922796696
2013-09-03,0.49585366313751006
2013-09-04,0.5750093252551004
2013-09-05,0.5757163874976552
2013-09-06,0.6172413927362733
2013-09-07,0.6137886009328025
2013-09-08,0.6199421614085621
2013-09-09,0.633423662853279
2013-09-10,0.6343388274303199
2013-09-11,0.6725104725935337
2013-09-12,0.6753937347617346
2013-09-13,0.6698724039567782
2013-09-14,0.6842730580200932
2013-09-15,0.6824212081148414
2013-09-16,0.671589027833737
2013-09-17,0.6716318333824866
2013-09-18,0.6547991081078101
2013-09-19,0.655143544060956
2013-09-20,0.6573823051331847
2013-09-21,0.6540828428872952
2013-09-22,0.6496418894660237
2013-09-23,0.6554159981528072
2013-09-24,0.6538769274129672
2013-09-25,0.6509095676627443
2013-09-26,0.6261703218367343
2013-09-27,0.6308337797302631
2013-09-28,0.6307844472888069
2013-09-29,0.5602571627993989
2013-09-30,0.5694854610990819
2013-10-01,0.5641357377966844
2013-10-02,0.7518119917976542
2013-10-03,0.8066436942674994
2013-10-04,0.7785590498140714
2013-10-05,0.7786219789449239
2013-10-06,0.7490876235737585
2013-10-07,0.7389682909927069
2013-10-08,0.7358336036143588
2013-10-09,0.7311066222149506
2013-10-10,0.7302062510963384
2013-10-11,0.6863204922999085
2013-10-12,0.6935384269761431
2013-10-13,0.6958388339277046
2013-10-14,0.6796938097352877
2013-10-15,0.6873384919811785
2013-10-16,0.691084603087212
2013-10-17,0.695443035583605
2013-10-18,0.7256475451420586
2013-10-19,0.7909594770146084
2013-10-20,0.7838711573557811
2013-10-21,0.7909471741947897
2013-10-22,0.8090193323530638
2013-10-23,0.8464600892211809
2013-10-24,0.90377346660845
2013-10-25,0.9393404565604242
2013-10-26,0.9641460765054298
2013-10-27,1.009461066335758
2013-10-28,1.0093129573079467
2013-10-29,1.0106397920539993
2013-10-30,1.0056387609452098
2013-10-31,1.0033751744012538
2013-11-01,0.8247141079348589
2013-11-02,0.7987665149498792
2013-11-03,0.7985090649072805
2013-11-04,0.8103593822269037
2013-11-05,0.8252133622087583
2013-11-06,0.8291031204057675
2013-11-07,0.8852526405967049
2013-11-08,0.9532375474781413
2013-11-09,0.9517805636400354
2013-11-10,0.9763295957464385
2013-11-11,0.9780255335158685
2013-11-12,0.9797623404186012
2013-11-13,1.0261528840801133
2013-11-14,1.0262352485624653
2013-11-15,1.0186719488005371
2013-11-16,1.0194492484515376
2013-11-17,1.0474074908432323
2013-11-18,1.5044761685696875
2013-11-19,1.6997177139048918
2013-11-20,1.7027315999925614
2013-11-21,1.7900829339729039
2013-11-22,1.7817491972729018
2013-11-23,1.7327987780760903
2013-11-24,1.71332511737893
2013-11-25,1.67827900084134
2013-11-26,1.7038035730578065
2013-11-27,1.6994529202612305
2013-11-28,1.699363799560244
2013-11-29,1.6824365427720955
2013-11-30,1.6902195413284276
2013-12-01,1.8515478537620655
2013-12-02,1.846541493649263
2013-12-03,1.847515092281932
2013-12-04,1.8476630423615426
2013-12-05,1.9172939032320178
2013-12-06,2.1414109463816304
2013-12-07,2.2374698137764257
2013-12-08,2.2370560069449232
2013-12-09,2.254575440632987
2013-12-10,2.25257767242239
2013-12-11,2.3138488016457908
2013-12-12,2.3162339688415594
2013-12-13,2.292549291791887
2013-12-14,2.298543549088058
2013-12-15,2.2972898927164427
2013-12-16,2.4380685879493367
2013-12-17,2.419639985912749
2013-12-18,2.273593006729349
2013-12-19,2.3945682106503225
2013-12-20,2.422326752981488
2013-12-21,2.3187194128551005
2013-12-22,2.306673638700686
2013-12-23,2.3255269806021612
2013-12-24,2.324042522998543
2013-12-25,2.3228342325276965
2013-12-26,2.2948166824735208
2013-12-27,2.277582786842572
2013-12-28,2.273203480993393
2013-12-29,2.2468627934789165
2013-12-30,2.2486975606557267
2013-12-31,2.1817978708246177
2014-01-01,2.1584794633340008
2014-01-02,2.160153842655909
2014-01-03,2.146491527516807
2014-01-04,2.1340296402140466
2014-01-05,1.9991773324369484
2014-01-06,1.8992896669518722
2014-01-07,1.949777347062676
2014-01-08,1.9152323327145553
2014-01-09,1.8801312973716284
2014-01-10,1.8392247995414206
2014-01-11,1.8474935186952322
2014-01-12,1.8567427095259408
2014-01-13,1.857226930356865
2014-01-14,1.8573398644432018
2014-01-15,1.6970719235313554
2014-01-16,1.6957990696391707
2014-01-17,1.3991806852427695
2014-01-18,1.037183994235259
2014-01-19,0.9682743745635488
2014-01-20,0.9572840758434107
2014-01-21,0.9592241801649496
2014-01-22,0.9262859685301364
2014-01-23,0.9322021018936826
2014-01-24,0.9388472238180477
2014-01-25,0.8912508299883821
2014-01-26,0.8865376211838063
2014-01-27,1.0140501583873789
2014-01-28,1.0260604079586018
2014-01-29,1.0263171720632047
2014-01-30,1.026887858429571
2014-01-31,1.0251340079701383
2014-02-01,1.0167363777534373
2014-02-02,1.0150167327785267
2014-02-03,1.0004089942996723
2014-02-04,0.9554688045197683
2014-02-05,0.9526967397465198
2014-02-06,0.7562542357469672
2014-02-07,0.7970947098319948
2014-02-08,0.8141776892229999
2014-02-09,0.8093229708069708
2014-02-10,0.7821279904508909
2014-02-11,0.7640881338274486
2014-02-12,0.7656932977619756
2014-02-13,0.7979917951405976
2014-02-14,0.8573835251533235
2014-02-15,0.854664716635666
2014-02-16,0.8672258789693428
2014-02-17,0.8602634342504651
2014-02-18,0.845630540255175
2014-02-19,0.8450892982737955
2014-02-20,0.9149637585343611
2014-02-21,0.928360654634237
2014-02-22,0.9535254354132907
2014-02-23,0.9513414971571323
2014-02-24,0.9631756058486963
2014-02-25,0.9458520643226016
2014-02-26,0.8982920223181513
2014-02-27,0.8717144819298673
2014-02-28,0.8769636231888074
2014-03-01,0.8891607386368834
2014-03-02,0.8845807626191626
2014-03-03,1.0973757221037037
2014-03-04,1.0975481197640882
2014-03-05,1.0975458635714361
2014-03-06,1.0968402820444751
2014-03-07,1.1076608356081605
2014-03-08,1.1033453985487607
2014-03-09,1.0687027909088302
2014-03-10,1.053655876097725
2014-03-11,1.053133168889545
2014-03-12,1.0531355721337194
2014-03-13,1.053218159826254
2014-03-14,1.049222916198579
2014-03-15,1.017528398638978
2014-03-16,0.9687145361888404
2014-03-17,0.9682052733216611
2014-03-18,0.9509927188503777
2014-03-19,0.9497207091171341
2014-03-20,0.9569725642648226
2014-03-21,0.9616394283917021
2014-03-22,0.8787479536551148
2014-03-23,0.8719267598290749
2014-03-24,0.8625046760326668
2014-03-25,0.8625104380299498
2014-03-26,0.7830601335228079
2014-03-27,1.066440000538865
2014-03-28,1.0440571007205726
2014-03-29,1.0441257784769993
2014-03-30,1.0519050477853573
2014-03-31,1.0444506841529098
2014-04-01,1.0599232989636216
2014-04-02,0.8836524408869335
2014-04-03,0.8892050421233294
2014-04-04,0.8909502053395659
2014-04-05,0.9035546674932486
2014-04-06,0.8917868192815868
2014-04-07,0.8926284376470064
2014-04-08,0.8829856823525942
2014-04-09,0.8838563696156891
2014-04-10,1.0758126653400988
2014-04-11,1.2081788850646966
2014-04-12,1.2064650101910648
2014-04-13,1.2065067261863571
2014-04-14,1.26870180615911
2014-04-15,1.3421827605012366
2014-04-16,1.34565690520188
2014-04-17,1.359172193859529
2014-04-18,1.3621653604951516
2014-04-19,1.370284350610392
2014-04-20,1.367558075395855
2014-04-21,1.3673477669416898
2014-04-22,1.3679096786034985
2014-04-23,1.3599672446047668
2014-04-24,1.3623466626586533
2014-04-25,1.3870908671441426
2014-04-26,1.1888735132591963
2014-04-27,1.1857689477629931
2014-04-28,1.1864771810688144
2014-04-29,1.1678237976418318
2014-04-30,1.1676331380580962
2014-05-01,1.1590490242770413
2014-05-02,1.1176341923702788
2014-05-03,1.1198514173237426
2014-05-04,1.1196188413900663
2014-05-05,1.1137935039619085
2014-05-06,1.1141610213810687
2014-05-07,1.1145563792238407
2014-05-08,1.1141992754224002
2014-05-09,1.1137705772944544
2014-05-10,0.8781627199280135
2014-05-11,0.7474549109157661
2014-05-12,0.7476009374536347
2014-05-13,0.7448506377506513
2014-05-14,0.654627301218978
2014-05-15,0.5055411199264911
2014-05-16,0.49677544364976234
2014-05-17,0.4556431843556611
2014-05-18,0.4430905417080192
2014-05-19,0.4105766299712804
2014-05-20,0.5109753994267381
2014-05-21,0.5127467626309745
2014-05-22,0.5554182143036223
2014-05-23,0.55637959448831
2014-05-24,0.5539554901101278
2014-05-25,0.544488557605536
2014-05-26,0.5442335226388082
2014-05-27,0.515456691538704
2014-05-28,0.5154717993609598
2014-05-29,0.5216467890760951
2014-05-30,0.5758876536136426
2014-05-31,0.5744889979490352
2014-06-01,0.5653363555010791
2014-06-02,0.5621038487467265
2014-06-03,0.5590732173548868
2014-06-04,0.584939952040829
2014-06-05,0.580717160487326
2014-06-06,0.5850652976753333
2014-06-07,0.5853185584210416
2014-06-08,0.5859504026613289
2014-06-09,0.5913788889874092
2014-06-10,0.5682451739080765
2014-06-11,0.5880871321461445
2014-06-12,0.6593065051064588
2014-06-13,0.6606872786403765
2014-06-14,0.6815680557466576
2014-06-15,0.6839089718358362
2014-06-16,0.6844118402271435
2014-06-17,0.6862019826348723
2014-06-18,0.6872472790011962
2014-06-19,0.6395844967826888
2014-06-20,0.640927711421828
2014-06-21,0.606717013695557
2014-06-22,0.6056344457494989
2014-06-23,0.6087693050092436
2014-06-24,0.5421386678551214
2014-06-25,0.5459460608495164
2014-06-26,0.5486166907735717
2014-06-27,0.5554171147090449
2014-06-28,0.5523523759055099
2014-06-29,0.4793859888400973
2014-06-30,0.5204892424297227
2014-07-01,0.5193856555920765
2014-07-02,0.4957278093425908
2014-07-03,0.4949371285152959
2014-07-04,0.4820574609491678
2014-07-05,0.4720209459409187
2014-07-06,0.47217179965189326
2014-07-07,0.4759008060680004
2014-07-08,0.4758521143084384
2014-07-09,0.47477231587252694
2014-07-10,0.47550123304940684
2014-07-11,0.4719712765438142
2014-07-12,0.38853034838131106
2014-07-13,0.3853026099329732
2014-07-14,0.3609334446760589
2014-07-15,0.35058266955731054
2014-07-16,0.3520978515389501
2014-07-17,0.33751895245308633
2014-07-18,0.3384133682062546
2014-07-19,0.33276514036397076
2014-07-20,0.3330224896348486
2014-07-21,0.33342633658062626
2014-07-22,0.33134378218123034
2014-07-23,0.3275286588273429
2014-07-24,0.33692146121074557
2014-07-25,0.3209018908471522
2014-07-26,0.31172546078869756
2014-07-27,0.2973182465736134
2014-07-28,0.30135634931248495
2014-07-29,0.2988819298907428
2014-07-30,0.22810874020471533
2014-07-31,0.26173137319022527
2014-08-01,0.26096226833707825
2014-08-02,0.261089212337972
2014-08-03,0.25198689651639494
2014-08-04,0.2530890330869604
2014-08-05,0.2512436343384335
2014-08-06,0.24491475592031176
2014-08-07,0.2467310363679384
2014-08-08,0.24839877332866608
2014-08-09,0.24595041219116648
2014-08-10,0.22881301857129702
2014-08-11,0.24035254738681236
2014-08-12,0.24031887419461034
2014-08-13,0.2741644809318126
2014-08-14,0.367511729148991
2014-08-15,0.3692622269257353
2014-08-16,0.4069785684538648
2014-08-17,0.43517167223930175
2014-08-18,0.4764546131227926
2014-08-19,0.5150236449572326
2014-08-20,0.5656421470482319
2014-08-21,0.5674206866650091
2014-08-22,0.5673560505932705
2014-08-23,0.5686513022794991
2014-08-24,0.5749092106252222
2014-08-25,0.5750332301266995
2014-08-26,0.5805973857210651
2014-08-27,0.579720169796826
2014-08-28,0.5796955656061156
2014-08-29,0.5725598937327495
2014-08-30,0.5572126269547437
2014-08-31,0.5782685018515711
2014-09-01,0.5783822623215154
2014-09-02,0.5795871601336932
2014-09-03,0.5785448969634861
2014-09-04,0.5894943718476884
2014-09-05,0.5899153931924356
2014-09-06,0.5891409157254975
2014-09-07,0.5873838250003793
2014-09-08,0.5882733280090249
2014-09-09,0.5879876472794818
2014-09-10,0.5865680741244139
2014-09-11,0.5867812498494204
2014-09-12,0.5723650706167795
2014-09-13,0.5127449570035075
2014-09-14,0.5097730388193039
2014-09-15,0.4824538290111451
2014-09-16,0.4513056303011715
2014-09-17,0.3961795443669097
2014-09-18,0.43868109604443056
2014-09-19,0.4374108456097238
2014-09-20,0.4616455508866039
2014-09-21,0.46616697928799816
2014-09-22,0.46209284825676394
2014-09-23,0.545329562362541
2014-09-24,0.5520828493903257
2014-09-25,0.5500282041718924
2014-09-26,0.551068117598101
2014-09-27,0.5512269304304211
2014-09-28,0.5748352056687478
2014-09-29,0.5752118807700766
2014-09-30,0.5677020210138974
2014-10-01,0.5676004149586555
2014-10-02,0.5685932858666899
2014-10-03,0.5788383601818308
2014-10-04,0.6277855759095916
2014-10-05,0.6284720125578279
2014-10-06,0.6385285725896123
2014-10-07,0.649222927410537
2014-10-08,0.6812528616096395
2014-10-09,0.6944843721440007
2014-10-10,0.6922463355948425
2014-10-11,0.6934560861265929
2014-10-12,0.7166144183399776
2014-10-13,0.7266642203141237
2014-10-14,0.7364554858126622
2014-10-15,0.7373810140406719
2014-10-16,0.7406576797111385
2014-10-17,0.7400221244208021
2014-10-18,0.7024764394827816
2014-10-19,0.6578599488490013
2014-10-20,0.6477797019662015
2014-10-21,0.642914707733617
2014-10-22,0.6423149352025221
2014-10-23,0.6087868944480579
2014-10-24,0.6028582649120374
2014-10-25,0.6062735460749612
2014-10-26,0.6121221350644346
2014-10-27,0.6115464961226178
2014-10-28,0.5839269222195551
2014-10-29,0.6201934616025515
2014-10-30,0.6182628161315115
2014-10-31,0.6200416033515556
2014-11-01,0.6303620851725196
2014-11-02,0.6176199172333586
2014-11-03,0.5350224798704526
2014-11-04,0.5303611905165235
2014-11-05,0.5322203489307059
2014-11-06,0.5357592283808329
2014-11-07,0.513385259996018
2014-11-08,0.5023169088674622
2014-11-09,0.530236525883778
2014-11-10,0.5303063280788607
2014-11-11,0.5082023743237204
2014-11-12,0.6867709819575626
2014-11-13,0.6813949043191767
2014-11-14,0.7023578408913526
2014-11-15,0.7173967872513832
2014-11-16,0.7241721838469023
2014-11-17,0.7208309560126698
2014-11-18,0.7296725182682193
2014-11-19,0.7283517938864715
2014-11-20,0.757407879764381
2014-11-21,0.7591452715537627
2014-11-22,0.726686232622829
2014-11-23,0.7403331525275169
2014-11-24,0.7338070112829959
2014-11-25,0.7306521317354683
2014-11-26,0.7347500109373316
2014-11-27,0.7340604710989572
2014-11-28,0.7006381204003007
2014-11-29,0.6962056420918965
2014-11-30,0.6922224867213903
2014-12-01,0.6732717047123963
2014-12-02,0.6732607691200398
2014-12-03,0.6776389733717121
2014-12-04,0.6811648334455547
2014-12-05,0.678838335959091
2014-12-06,0.6734953068491777
2014-12-07,0.6687433848491828
2014-12-08,0.681521509756388
2014-12-09,0.6677796908988891
2014-12-10,0.6681546322086505
2014-12-11,0.6687022218861246
2014-12-12,0.45846072936307003
2014-12-13,0.4593303874343404
2014-12-14,0.43458380423293264
2014-12-15,0.40395282328892035
2014-12-16,0.4182724997155441
2014-12-17,0.4252860146044922
2014-12-18,0.419445465403972
2014-12-19,0.42233394584749606
2014-12-20,0.39762130204163576
2014-12-21,0.4021952179231791
2014-12-22,0.4206794772174993
2014-12-23,0.3943980712681588
2014-12-24,0.3987096666838539
2014-12-25,0.3993397788780591
2014-12-26,0.4123652358979367
2014-12-27,0.4288343884763551
2014-12-28,0.42138391726825863
2014-12-29,0.42293730922967676
2014-12-30,0.4203081019339716
2014-12-31,0.43737538646203844
2015-01-01,0.4374132149945911
2015-01-02,0.43700172969352574
2015-01-03,0.5500277291440514
2015-01-04,0.5824526552467759
2015-01-05,0.6072239653585682
2015-01-06,0.6306115936646891
2015-01-07,0.6354282076335176
2015-01-08,0.6389101075643179
2015-01-09,0.6475024569234583
2015-01-10,0.6669420232149265
2015-01-11,0.6675230557672653
2015-01-12,0.6680253731186253
2015-01-13,0.8936479433497186
2015-01-14,1.1386921134624988
2015-01-15,1.2985328552410305
2015-01-16,1.2976384014701121
2015-01-17,1.300715529106826
2015-01-18,1.3179541491876694
2015-01-19,1.3115552335727692
2015-01-20,1.3109173996825956
2015-01-21,1.333722288112974
2015-01-22,1.33843078740442
2015-01-23,1.3362667024176023
2015-01-24,1.3595774215709167
2015-01-25,1.357416571257759
2015-01-26,1.382611724539047
2015-01-27,1.385939750582918
2015-01-28,1.4414770398603185
2015-01-29,1.4417492123126912
2015-01-30,1.4370991183055135
2015-01-31,1.439424758518738
2015-02-01,1.4502871813811764
2015-02-02,1.4261498977523104
2015-02-03,1.4145668274808594
2015-02-04,1.4061242399874632
2015-02-05,1.4010135997048008
2015-02-06,1.3998301819563597
2015-02-07,1.401127788556887
2015-02-08,1.397225536448349
2015-02-09,1.3875990172724824
2015-02-10,1.386433696236167
2015-02-11,1.3862420781356477
2015-02-12,1.2365108483821137
2015-02-13,0.9744258066727762
2015-02-14,0.8595599282324936
2015-02-15,0.9298923303658192
2015-02-16,0.9156838246803705
2015-02-17,0.9074383269479841
2015-02-18,0.91361955562601
2015-02-19,0.9124066780354415
2015-02-20,0.8818394932467523
2015-02-21,0.8778984953616906
2015-02-22,0.8864926587488542
2015-02-23,0.8600184440832831
2015-02-24,0.8559546235313898
2015-02-25,0.8104435142030845
2015-02-26,0.803161060734293
2015-02-27,0.7259123223735694
2015-02-28,0.7258270076356848
2015-03-01,0.7174707021046148
2015-03-02,0.7237628216298148
2015-03-03,0.7158267101583509
2015-03-04,0.7105451580191434
2015-03-05,0.6849843243629739
2015-03-06,0.6870526047238902
2015-03-07,0.6661461506051229
2015-03-08,0.6654799392074013
2015-03-09,0.6831521655607098
2015-03-10,0.6761342081362463
2015-03-11,0.6708735500865288
2015-03-12,0.6724059288040306
2015-03-13,0.6832888585412074
2015-03-14,0.6881278543777077
2015-03-15,0.6625205108335118
2015-03-16,0.5936837117306734
2015-03-17,0.4785880071349648
2015-03-18,0.6160988351289224
2015-03-19,0.6032952090158321
2015-03-20,0.592200567347597
2015-03-21,0.5906465591048191
2015-03-22,0.5970142398567996
2015-03-23,0.5976059408031728
2015-03-24,0.6576202800141641
2015-03-25,0.6568449777162282
2015-03-26,0.6575144423303124
2015-03-27,0.6574869943062986
2015-03-28,0.6615073783493864
2015-03-29,0.6316501586598768
2015-03-30,0.6360761931673761
2015-03-31,0.6315447514331414
2015-04-01,0.5986937610597745
2015-04-02,0.5992331586082262
2015-04-03,0.5926193681102224
2015-04-04,0.591205734511154
2015-04-05,0.5981264341725943
2015-04-06,0.5987569103430688
2015-04-07,0.5989134533673773
2015-04-08,0.5717363182381159
2015-04-09,0.5701761965952623
2015-04-10,0.5717216398921657
2015-04-11,0.5729057860527419
2015-04-12,0.5682657088710414
2015-04-13,0.5860605367405819
2015-04-14,0.5849634129206797
2015-04-15,0.586802706522257
2015-04-16,0.5951370599328156
2015-04-17,0.48577673510655023
2015-04-18,0.48098090356830125
2015-04-19,0.47988471099398994
2015-04-20,0.4824197441158988
2015-04-21,0.4953717709611938
2015-04-22,0.49541569393965057
2015-04-23,0.40781023590655807
2015-04-24,0.4137593810110541
2015-04-25,0.4163449505175091
2015-04-26,0.4278177556523929
2015-04-27,0.44900708407066414
2015-04-28,0.4305724881849735
2015-04-29,0.42310374594034567
2015-04-30,0.44973004217156354
2015-05-01,0.44987329713842605
2015-05-02,0.4441128254911385
2015-05-03,0.4516661634732246
2015-05-04,0.4518588083692489
2015-05-05,0.4421127588944691
2015-05-06,0.4475023134400434
2015-05-07,0.4643381887580877
2015-05-08,0.4619780029152943
2015-05-09,0.4623903316927302
2015-05-10,0.44841112797773297
2015-05-11,0.44871449426962895
2015-05-12,0.4486743560845162
2015-05-13,0.42029557461305883
2015-05-14,0.4091338417720057
2015-05-15,0.4042963094639911
2015-05-16,0.39884760006654796
2015-05-17,0.3878863597955049
2015-05-18,0.39290755151764495
2015-05-19,0.3930503567405435
2015-05-20,0.39294692638830214
2015-05-21,0.365000384094502
2015-05-22,0.37211501269284064
2015-05-23,0.3711675282564539
2015-05-24,0.3630873149834194
2015-05-25,0.36004328811111685
2015-05-26,0.3401167841623545
2015-05-27,0.3070830013946352
2015-05-28,0.3015417419769804
2015-05-29,0.3016976258799555
2015-05-30,0.2683128688858198
2015-05-31,0.2674732429406171
2015-06-01,0.28351299297808
2015-06-02,0.27532019634494176
2015-06-03,0.27508860816846364
2015-06-04,0.2732698215191773
2015-06-05,0.2562789227665154
2015-06-06,0.2273269484436719
2015-06-07,0.20246533841004807
2015-06-08,0.21990297647204005
2015-06-09,0.2198199520963971
2015-06-10,0.21814628778374393
2015-06-11,0.21897964328874645
2015-06-12,0.20839406775759797
2015-06-13,0.21142262883359034
2015-06-14,0.21209295411005363
2015-06-15,0.2169753506428232
2015-06-16,0.2889877924042929
2015-06-17,0.2832655087742532
2015-06-18,0.2824111831984076
2015-06-19,0.2895781263745687
2015-06-20,0.289197925704182
2015-06-21,0.28097580864926724
2015-06-22,0.28276684079668274
2015-06-23,0.2843774521959929
2015-06-24,0.2841221598495349
2015-06-25,0.2856155656286337
2015-06-26,0.2857850556030811
2015-06-27,0.3030243899357129
2015-06-28,0.30490722474987153
2015-06-29,0.3155894829773165
2015-06-30,0.31595520012893735
2015-07-01,0.2999875560671443
